stock_code,top10_ratio_latest,report_count,top10_ratio_std,long_term_institution_count,institution_count_current,turnover_avg,latest_report_date,data_sufficient,filter_mode
603883,52.32,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601519,52.28,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
300204,52.26,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
002929,52.26,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002293,52.24,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688652,52.24,1,,0.0,4.0,0.0,2025-11-13,False,relaxed
300733,52.239999999999995,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300394,52.220000000000006,1,,0.0,5.0,0.0,2025-11-25,False,relaxed
601899,52.2,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
600658,52.09,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603995,52.08,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
301117,52.04,1,,0.0,3.0,0.0,2026-03-10,False,relaxed
002338,51.99,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300100,51.98,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
603383,51.97,1,,0.0,4.0,0.0,2025-10-31,False,relaxed
600507,51.96,1,,0.0,4.0,0.0,2025-12-31,False,relaxed
600221,51.95,1,,0.0,2.0,0.0,2026-01-30,False,relaxed
002246,51.93,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300304,51.910000000000004,1,,0.0,5.0,0.0,2026-01-30,False,relaxed
002077,51.9,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002301,51.9,1,,0.0,2.0,0.0,2025-10-21,False,relaxed
002809,51.9,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002572,51.81999999999999,1,,0.0,3.0,0.0,2025-12-23,False,relaxed
600328,51.81,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688122,51.800000000000004,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600498,51.72,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
601336,51.7,1,,0.0,6.0,0.0,2025-09-30,False,relaxed
000025,51.59,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600449,51.59,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600736,51.56,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
605128,51.54,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000863,51.519999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603118,51.44,1,,0.0,3.0,0.0,2026-01-06,False,relaxed
600461,51.36,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300294,51.35,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000807,51.32,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002866,51.31,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688120,51.25,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002896,51.230000000000004,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688298,51.08,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
603129,51.06,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
300259,51.05,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002601,51.01,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688668,50.99,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
688095,50.910000000000004,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
300501,50.91,1,,0.0,2.0,0.0,2025-12-02,False,relaxed
688072,50.85,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600782,50.839999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002416,50.78,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
000059,50.78,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
300034,50.76,1,,0.0,2.0,0.0,2025-12-31,False,relaxed
688768,50.730000000000004,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600271,50.720000000000006,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000630,50.69,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002832,50.650000000000006,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
600773,50.65,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002409,50.64,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
600066,50.580000000000005,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300706,50.58,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
000795,50.57,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
002290,50.52,1,,0.0,3.0,0.0,2026-02-03,False,relaxed
600980,50.44,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
688677,50.4,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
300945,50.4,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002202,50.29,1,,0.0,3.0,0.0,2025-09-30,False,relaxed
301220,50.269999999999996,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
600612,50.24,1,,0.0,2.0,0.0,2025-09-30,False,relaxed
002345,50.22,1,,0.0,5.0,0.0,2025-09-30,False,relaxed
002557,50.06,1,,0.0,4.0,0.0,2025-09-30,False,relaxed
688766,50.01,1,,0.0,3.0,0.0,2025-12-31,False,relaxed
002135,50.01,1,,0.0,3.0,0.0,2026-03-10,False,relaxed
603501,50.0,1,,0.0,4.0,0.0,2025-12-10,False,relaxed
